Level,IdRoot,ParentId,Ten,Ma
3,25099,681,Ma Đa Guôi,25099
3,24940,677,Lạc Lâm,24940
3,16660,407,Hải Hà,16660
3,15943,399,Hoằng Vinh,15943
3,4192,126,Yên Hưng,4192
3,14824,381,Quang Trung,14824
3,25229,691,Phú Văn,25229
3,18421,448,Thịnh Lộc,18421
3,3046,88,Bản Hồ,3046
3,11503,311,Phù Ninh,11503
3,2764,83,Dìn Chin,2764
3,11284,300,Chi Lăng Nam,11284
2,718,74,Thủ Dầu Một,718
3,15007,387,Tam Thanh,15007
3,13648,356,Cửa Bắc,13648
3,13999,362,Nam Hoa,13999
3,592,19,Cầu Diễn,592
3,6676,193,Cao Thắng,6676
3,20959,516,Trà Vân,20959
3,25618,708,Thanh Điền,25618
3,583,18,Bát Tràng,583
3,7273,215,Đông Sơn,7273
3,9892,274,Đông La,9892
3,23857,631,Chư Ty,23857
3,4312,135,Khánh Thiện,4312
3,14611,375,Khánh Nhạc,14611
3,31978,960,Long Điền Đông A,31978
3,26508,747,Thắng Tam,26508
3,21622,542,An Toàn,21622
3,3124,94,Noong Bua,3124
3,6100,181,Hoàng Văn Thụ,6100
3,31237,924,Vĩnh Trinh,31237
3,31066,913,Minh Thuận,31066
3,17581,426,Minh Thành,17581
3,28018,803,Mỹ Yên,28018
3,2530,75,Nhữ Khê,2530
3,18418,443,Thuần Thiện,18418
3,26704,754,Phú Mỹ,26704
3,18124,437,Đức Thuận,18124
3,30262,877,Phú Long,30262
3,5059,152,Thanh Lương,5059
3,26551,748,Phước Hiệp,26551
2,740,75,Long Thành,740
3,23987,639,Ia BLứ,23987
3,4840,150,Giáp Đắt,4840
3,32137,969,Tân Hưng,32137
3,8890,247,Thanh Vân,8890
3,3307,102,Ẳng Nưa,3307
3,8089,231,Phương Viên,8089
2,43,4,Bảo Lạc,43
3,30751,899,An Bình,30751
3,13141,343,Vũ Quí,13141
3,19561,467,Hướng Hiệp,19561
3,21448,534,Phổ Thuận,21448
3,6865,199,Hà Lâu,6865
3,25657,710,Thạnh Đức,25657
3,31462,935,Vị Đông,31462
3,1036,32,Bản Phùng,1036
3,23551,616,Ya Tăng,23551
3,11521,311,Mỹ Đồng,11521
3,19048,454,Cảnh Hóa,19048
3,19345,461,4,19345
2,585,58,Ninh Sơn,585
3,9139,252,Vân Xuân,9139
3,27577,784,Xuân Thới Sơn,27577
3,11407,305,Vĩnh Niệm,11407
3,1327,43,Thượng Hà,1327
3,5743,170,Lâu Thượng,5743
2,311,31,Thuỷ Nguyên,311
3,2658,80,Bình Minh,2658
3,8386,235,Thanh Nga,8386
3,9409,262,Mão Điền,9409
3,23956,633,AYun,23956
3,18811,447,Kỳ Châu,18811
3,2755,83,Tả Ngải Chồ,2755
3,24292,648,Ea D'Rơng,24292
3,30364,886,Vĩnh Hậu,30364
3,9523,264,Trung Chính,9523
3,17725,428,Thanh Hòa,17725
3,7864,223,Mai Trung,7864
3,3260,99,Rạng Đông,3260
3,6391,186,Yên Bình,6391
3,5302,157,Xuất Hóa,5302
3,346,9,Thượng Đình,346
3,19303,457,Mỹ Thủy,19303
3,32005,964,1,32005
3,27085,768,Phường 13,27085
3,25066,680,Lộc Bắc,25066
3,6925,201,Quảng Đức,6925
3,8503,227,Hy Cương,8503
2,238,25,Thanh Sơn,238
3,17278,423,Giai Xuân,17278
3,12442,336,Kỳ Bá,12442
3,22939,593,Bình Hưng,22939
3,29848,862,Thuận Thới,29848
3,29506,849,Long Hiệp,29506
3,4924,152,Lương Sơn,4924
3,17746,428,Thanh Tường,17746
3,11716,314,Du Lễ,11716
3,14521,373,Gia Sinh,14521
3,17011,414,Tây Hiếu,17011
3,9553,268,Phúc La,9553
3,20605,508,Duy Phú,20605
3,17608,426,Mỹ Thành,17608
3,16063,400,Hoa Lộc,16063
3,16768,415,Nậm Nhoóng,16768
3,4576,138,Hưng Khánh,4576
3,25825,719,Tân Hưng,25825
3,18574,445,Thạch Bàn,18574
2,595,60,Tuy Phong,595
3,23917,632,Ia Púch,23917
3,16387,405,Đông Khê,16387
3,29404,847,Phước Hảo,29404
3,25543,706,Tân Thành,25543
3,27793,795,Bình Hiệp,27793
3,5488,164,Phúc Xuân,5488
3,25195,689,Tân Phú,25195
3,29827,862,Nhơn Bình,29827
3,18817,449,Kỳ Hưng,18817
3,5797,171,Phú Xuyên,5797
3,23719,626,Ia Băng,23719
3,14823,381,Phú Sơn,14823
3,20669,519,Phước Ninh,20669
3,7501,218,Khám Lạng,7501
3,487,17,Việt Hùng,487
3,20218,491,Vĩnh Trung,20218
3,9763,272,Phúc Hòa,9763
3,2761,83,Mường Khương,2761
3,23329,608,Đoàn Kết,23329
3,15481,395,Thọ Xuân,15481
3,14935,386,Điền Trung,14935
3,23443,612,Pô Kô,23443
3,22312,563,Hòa Trị,22312
3,11068,297,Nhật Tân,11068
3,14083,363,Trực Hùng,14083
3,26362,739,Sông Ray,26362
3,13222,344,Minh Lãng,13222
3,21937,549,Nhơn Khánh,21937
3,8017,230,Sóc Đăng,8017
3,29641,858,Chánh Hội,29641
3,25639,709,Trường Hòa,25639
3,24614,660,Nghĩa Phú,24614
3,6547,188,Tú Mịch,6547
3,15952,399,Hoằng Đồng,15952
3,11584,312,Lê Thiện,11584
3,15406,394,Yên Tâm,15406
3,6424,186,Đồng Tân,6424
3,23863,631,Ia Krêl,23863
2,919,92,Cái Răng,919
3,12094,327,Trung Hưng,12094
3,9397,261,Phù Chẩn,9397
3,19231,456,Hiền Ninh,19231
3,18631,445,Thạch Văn,18631
3,22246,564,Hòa Hiệp Bắc,22246
3,7258,215,Đồng Hưu,7258
3,181,6,Văn Miếu,181
3,9163,256,Vũ Ninh,9163
2,103,11,Nậm Pồ,103
3,3946,122,Sập Xa,3946
3,24044,624,Đoàn Kết,24044
3,22399,568,Vĩnh Hiệp,22399
3,5443,164,Trưng Vương,5443
3,20263,493,Thọ Quang,20263
3,18460,443,Khánh Lộc,18460
3,15796,398,Thiệu Giang,15796
3,2539,76,Trung Yên,2539
3,2269,71,Thượng Lâm,2269
3,997,31,Yên Phong,997
3,25564,707,Phước Minh,25564
4,9696969696,27139,Công Trường Quốc Tế,P6-11
3,5614,168,Yên Ninh,5614
2,551,52,Vân Canh,551
3,5437,164,Túc Duyên,5437
3,28258,815,3,28258
3,73,2,Cửa Nam,73
3,11092,298,Bình Lăng,11092
4,9696969696,27139,Trương Quyền,P6-22
3,19936,478,Vinh Xuân,19936
2,404,38,Nông Cống,404
3,29809,861,Đông Thạnh,29809
3,29888,866,Mỹ Phú,29888
3,24332,644,Bình Tân,24332
3,15889,399,Hoằng Kim,15889
3,4678,140,Hạnh Sơn,4678
3,20677,509,Quế Long,20677
3,10384,281,Phương Tú,10384
3,2089,65,Tân Sơn,2089
3,12499,338,An Thái,12499
3,19252,457,Hồng Thủy,19252
3,2701,82,Y Tý,2701
3,23050,596,Phan Rí Thành,23050
3,23206,600,Nam Chính,23206
3,24397,651,Cư Ni,24397
3,694,24,Nguyễn Trãi,694
3,28669,823,Yên Luông,28669
3,20672,519,Sơn Viên,20672
3,17239,422,Thạch Ngàn,17239
3,23725,627,Hà Tây,23725
3,26410,740,Bàu Cạn,26410
3,1831,53,Đức Xuân,1831
3,31498,941,5,31498
3,21367,532,Hành Thuận,21367
3,28732,824,Tân Đông,28732
3,1867,60,Công Bằng,1867
3,19390,464,Vĩnh Nam,19390
2,71,8,Lâm Bình,71
3,24913,676,Hoài Đức,24913
3,19597,468,Cam Lộ,19597
3,9904,275,Yên Sơn,9904
3,29398,847,Hòa Thuận,29398
3,11857,316,Tân Hưng,11857
3,16681,412,Quang Trung,16681
3,12571,338,An Dục,12571
3,30706,894,Định Mỹ,30706
3,6874,199,Điền Xá,6874
3,31762,949,Thạnh Tân,31762
3,26620,751,Phước Bửu,26620
3,5482,164,Tân Long,5482
3,13882,360,Yên Khang,13882
3,24145,643,Tân Tiến,24145
3,7633,220,Chiên Sơn,7633
3,23534,616,Hơ Moong,23534
3,4081,124,Mường Lựm,4081
3,13360,349,Yên Nam,13360
3,24380,651,Ea Sar,24380
3,4423,136,Phong Dụ Thượng,4423
3,9019,250,Tiền Phong,9019
2,964,96,Cà Mau,964
3,31360,932,Thạnh Xuân,31360
3,23887,632,Chư Prông,23887
3,2275,72,Sơn Phú,2275
3,16150,401,Nga Điền,16150
3,18553,444,Hương Trạch,18553
2,608,62,Kon Tum,608
3,3466,107,Bun Nưa,3466
3,26983,766,Phường 11,26983
2,888,89,Phú Tân,888
3,16813,417,Mường Xén,16813
3,25276,692,Lộc An,25276
3,16102,401,Nga Văn,16102
3,28507,820,Hội Xuân,28507
3,16507,380,Quảng Cát,16507
3,30739,899,Vĩnh Hiệp,30739
3,2062,64,Lương Bằng,2062
3,11680,314,Núi Đối,11680
3,15817,398,Thiệu Toán,15817
2,442,42,Nghi Xuân,442
3,13138,343,Bình Minh,13138
3,11020,297,Yết Kiêu,11020
3,20617,508,Duy Trinh,20617
3,1885,60,Cao Tân,1885
3,23905,632,Ia Băng,23905
3,15001,387,Trung Hạ,15001
3,2692,82,A Lù,2692
3,2893,85,Nậm Lúc,2893
3,6436,186,Đồng Tiến,6436
3,26407,740,Suối Trầu,26407
3,23224,600,Đông Hà,23224
3,5425,159,An Lạc,5425
3,23419,617,Đắk Tơ Kan,23419
3,2335,73,Hòa Phú,2335
3,29107,835,Thới Thuận,29107
3,32110,968,Khánh Bình,32110
3,24750,666,Đắk Wer,24750
3,15697,397,Minh Châu,15697
3,17386,424,Cao Sơn,17386
3,22942,593,Đức Nghĩa,22942
3,4495,137,Nậm Khắt,4495
3,22633,573,Giang Ly,22633
2,663,67,Đắk Mil,663
3,30742,899,Vĩnh Bảo,30742
3,1477,47,Trùng Khánh,1477
2,52,4,Nguyên Bình,52
3,17236,422,Cam Lâm,17236
3,16462,406,Quảng Nhân,16462
3,1411,45,Nội Thôn,1411
3,27061,768,Phường 2,27061
3,14857,384,Trung Lý,14857
3,10639,291,Cộng Hòa,10639
3,31009,908,Đông Yên,31009
3,3367,100,Mường Lói,3367
2,297,30,Gia Lộc,297
3,26338,739,Xuân Đường,26338
3,8506,227,Chu Hóa,8506
3,26974,766,Phường 13,26974
3,11662,313,Thái Sơn,11662
3,20980,517,Tam Thạnh,20980
3,24541,657,Cư Ê Wi,24541
3,30532,890,Vĩnh Trung,30532
3,7429,217,Xuân Hương,7429
3,31149,916,An Khánh,31149
3,11674,313,An Thọ,11674
3,18187,439,Sơn Trung,18187
3,29815,861,Mỹ Hòa,29815
3,23620,623,An Phú,23620
3,22327,568,Vĩnh Hòa,22327
3,28069,804,Long Thành,28069
3,3202,97,Mường Mươn,3202
3,2578,76,Hợp Hòa,2578
3,3877,121,Chim Vàn,3877
3,2350,73,Kim Bình,2350
3,19174,455,Phú Định,19174
3,12172,329,Quảng Lãng,12172
3,19774,474,Kim Long,19774
3,31318,930,I,31318
3,8572,238,Địch Quả,8572
3,20002,480,Hương Phong,20002
3,4183,126,Mường Lầm,4183
3,3535,108,Nậm Mạ,3535
3,13456,351,Liêm Cần,13456
3,24256,648,Ea Pốk,24256
3,994,31,Minh Ngọc,994
3,27403,776,Phường 9,27403
3,29683,859,Trung Hiệp,29683
3,12175,329,Văn Nhuệ,12175
3,19360,462,2,19360
3,28447,817,Mỹ Phước Tây,28447
3,22372,568,Phước Hòa,22372
3,12589,339,Điệp Nông,12589
3,25747,718,Phú Cường,25747
3,2950,87,Tân Tiến,2950
3,16252,403,Hải Long,16252
3,115,4,Thượng Thanh,115
3,2590,76,Tuân Lộ,2590
3,22375,568,Vĩnh Nguyên,22375
3,16501,406,Quảng Trường,16501
3,26266,737,Đông Hoà,26266
3,20230,492,Thuận Phước,20230
3,13054,342,Nam Hà,13054
3,13915,361,Nghĩa Trung,13915
3,17113,432,Quỳnh Lập,17113
3,25180,683,Phước Cát 1,25180
3,16471,406,Quảng Hợp,16471
3,24460,653,Hòa Tân,24460
3,25648,709,Trường Tây,25648
3,3418,106,Bản Giang,3418
3,13489,351,Thanh Nghị,13489
3,31489,936,Vĩnh Viễn,31489
3,9622,227,Tân Đức,9622
3,17074,420,Nghĩa Xuân,17074
2,859,86,Vũng Liêm,859
3,23071,597,Thuận Hòa,23071
3,31450,935,Vị Thắng,31450
3,28999,834,Lương Hòa,28999
3,29509,849,Tân Hiệp,29509
3,14662,376,Thượng Kiệm,14662
3,4825,148,Hòa Bình,4825
3,27772,797,Thái Bình Trung,27772
3,9229,258,Đông Phong,9229
3,23239,601,Sông Phan,23239
3,30331,884,Vĩnh Tế,30331
3,1048,32,Tụ Nhân,1048
3,28891,832,Tân Thiềng,28891
2,970,96,Đầm Dơi,970
3,12193,329,Tiền Phong,12193
3,15976,399,Hoằng Lưu,15976
3,11722,314,Thanh Sơn,11722
3,24457,653,Hòa Thành,24457
3,16630,407,Trúc Lâm,16630
3,7903,227,Tiên Cát,7903
3,29233,837,Mỹ An,29233
3,13735,358,Mỹ Thịnh,13735
3,22741,582,Phước Mỹ,22741
3,23488,614,Đắk Ruồng,23488
3,7951,228,Hà Lộc,7951
3,27910,801,Mỹ Thạnh Tây,27910
2,946,94,Long Phú,946
3,15562,395,Thọ Minh,15562
3,13075,343,Thanh Nê,13075
3,27223,772,Phường 10,27223
3,23255,601,Thắng Hải,23255
3,29674,859,Tân An Luông,29674
3,23923,632,Ia Vê,23923
3,9667,271,Chu Minh,9667
3,31852,956,Ninh Hòa,31852
3,9769,272,Phụng Thượng,9769
3,15322,392,Hà Tân,15322
3,21916,549,Nhơn Thành,21916
3,11776,315,Tiên Thanh,11776
3,22737,576,Song Tử Tây,22737
3,25903,726,Tân Lập,25903
3,9046,251,Yên Đồng,9046
3,17104,432,Quỳnh Vinh,17104
3,32017,964,6,32017
3,24889,674,Đạ K' Nàng,24889
3,26218,736,Phú Lợi,26218
3,250,7,Bùi Thị Xuân,250
3,8659,238,Tinh Nhuệ,8659
3,19234,456,Tân Ninh,19234
3,17032,419,Nghĩa Khánh,17032
3,12457,336,Đông Hòa,12457
3,26257,737,Bàu Hàm,26257
3,5893,172,Tân Hương,5893
3,781,27,Pả Vi,781
3,10675,292,Kinh Môn,10675
3,30088,873,Phong Mỹ,30088
3,25232,691,Phước Minh,25232
3,22129,559,An Định,22129
3,16627,407,Xuân Lâm,16627
3,30091,873,Tân Nghĩa,30091
3,8743,244,Phúc Thắng,8743
3,27640,785,Quy Đức,27640
3,23191,600,Võ Xu,23191
3,25369,695,Đồng Tâm,25369
3,6667,193,Hà Trung,6667
3,17302,423,Tiên Kỳ,17302
3,15571,395,Quảng Phú,15571
3,20449,504,Lăng,20449
3,1588,49,Quốc Dân,1588
2,875,87,Lấp Vò,875
3,19051,454,Quảng Liên,19051
3,17806,428,Thanh Hà,17806
2,237,25,Lâm Thao,237
3,10618,291,Hiệp Cát,10618
3,463,17,Bắc Hồng,463
3,6196,183,Cao Lâu,6196
3,12925,341,Thái Sơn,12925
3,18475,443,Xuân Lộc,18475
3,12730,340,Nguyên Xá,12730
3,22558,572,Ninh Thân,22558
3,19096,458,Quảng Thủy,19096
3,31024,909,Đông Hòa,31024
3,21103,524,Bình Hiệp,21103
3,16837,417,Nậm Cắn,16837
3,13774,359,Liên Bảo,13774
3,24262,648,Quảng Tiến,24262
3,3397,106,Sùng Phài,3397
3,16486,406,Quảng Lĩnh,16486
3,7291,215,Tân Sỏi,7291
2,544,52,Hoài Ân,544
3,25972,725,Thuận Giao,25972
3,3602,111,Phúc Khoa,3602
3,14173,365,Giao Tiến,14173
3,19093,458,Quảng Lộc,19093
3,7000,203,Bình Dân,7000
3,6922,201,Quảng Hà,6922
3,16207,402,Thanh Quân,16207
3,1618,49,Ngọc Động,1618
3,19159,455,Đồng Trạch,19159
3,7957,228,Văn Lung,7957
3,15286,392,Hà Yên,15286
3,5935,173,Tân Hòa,5935
3,29467,849,Tập Sơn,29467
3,15385,393,Vĩnh Ninh,15385
3,21457,534,Phổ Nhơn,21457
3,19912,478,Phú An,19912
2,747,77,Vũng Tàu,747
4,9696969696,27121,Bàn Cờ,P8-1
1,24,NULL,Bắc Giang,24
3,17173,421,Quỳnh Đôi,17173
3,10843,294,Liên Mạc,10843
3,18838,447,Kỳ Lâm,18838
3,3106,89,Dương Quỳ,3106
4,9696969696,27148,Điện Biên Phủ,P4-3
3,6808,196,Vàng Danh,6808
3,24121,643,Tân Hòa,24121
3,25705,711,An Thạnh,25705
3,28315,816,Long Chánh,28315
3,9643,271,Phú Đông,9643
3,625,19,Mỹ Đình 1,625
3,8998,250,Liên Mạc,8998
3,3340,100,Pa Thơm,3340
3,442,16,Phú Cường,442
3,23535,618,Ia Dal,23535
1,34,NULL,Thái Bình,34
3,7510,218,Lục Sơn,7510
3,17164,421,Quỳnh Thanh,17164
3,28093,805,Tân Phước Tây,28093
3,14176,365,Giao Hà,14176
3,22156,559,An Chấn,22156
3,20626,508,Duy Phước,20626
3,29053,835,Tam Hiệp,29053
3,8005,230,Phúc Lai,8005
3,4510,138,Việt Thành,4510
1,89,NULL,An Giang,89
3,14722,377,Yên Hòa,14722
3,14659,376,Kim Chính,14659
3,18862,450,Đồng Mỹ,18862
3,18049,431,Hưng Xá,18049
3,2296,71,Thổ Bình,2296
3,16276,403,Thanh Kỳ,16276
3,28552,821,Long Định,28552
3,15079,389,Cao Ngọc,15079
3,14623,376,Bình Minh,14623
3,6010,180,Cao Minh,6010
3,30361,886,Vĩnh Lộc,30361
3,22219,561,Sơn Giang,22219
3,15082,389,Ngọc Khê,15082
3,2434,75,Lực Hành,2434
3,21976,550,Phước Lộc,21976
3,17269,423,Tân Hợp,17269
3,30103,873,Tân Hội Trung,30103
3,15103,389,Ngọc Trung,15103
3,17968,430,Nam Tân,17968
3,27673,787,An Thới Đông,27673
2,767,79,Tân Phú,767
3,6625,189,Kiên Mộc,6625
3,14119,364,Xuân Bắc,14119
3,4318,135,Mai Sơn,4318
3,17182,421,Quỳnh Yên,17182
3,30481,889,Thạnh Mỹ Tây,30481
3,10309,280,Nam Phong,10309
3,913,30,Vị Xuyên,913
3,15319,392,Hà Đông,15319
3,28039,804,Long Thạnh,28039
3,16087,400,Đa Lộc,16087
3,10822,294,Quyết Thắng,10822
3,27124,770,Phường 7,27124
3,28243,808,Long Trì,28243
2,405,38,Đông Sơn,405
3,16777,416,Tân Lạc,16777
3,11872,316,Vinh Quang,11872
3,16999,419,Nghĩa Liên,16999
3,26518,747,5,26518
3,31843,956,Ngan Dừa,31843
3,76,2,Hàng Bông,76
3,19006,453,Văn Hóa,19006
3,17332,424,Thọ Sơn,17332
3,1924,61,Quảng Khê,1924
3,8062,231,Đan Hà,8062
3,20719,510,Đắc Pring,20719
3,9334,260,Liên Bão,9334
3,25465,703,Hiệp Ninh,25465
3,5659,169,Chùa Hang,5659
3,17431,425,Diễn Kim,17431
3,9898,275,Sài Sơn,9898
2,518,49,Phú Ninh,518
3,15490,395,Xuân Khánh,15490
3,14416,372,Đồng Phong,14416
3,946,24,Phương Độ,946
2,654,66,Krông Pắc,654
3,23803,629,Đăk Yă,23803
3,3889,121,Tạ Khoa,3889
3,26953,765,Phường 21,26953
3,30692,894,An Bình,30692
3,16690,412,Trường Thi,16690
3,16570,407,Thanh Sơn,16570
3,28675,823,Thạnh Nhựt,28675
3,17305,423,Tân An,17305
3,5653,168,Sơn Cẩm,5653
3,8032,230,Vụ Quang,8032
3,1504,47,Lăng Hiếu,1504
3,12703,340,Đông Sơn,12703
3,24004,634,Tân An,24004
3,29917,867,Tân Quy Đông,29917
3,9223,258,Trung Nghĩa,9223
3,8245,233,Trung Giáp,8245
3,7681,221,Neo,7681
3,11429,307,Lãm Hà,11429
3,15466,394,Định Liên,15466
3,1552,48,Quang Long,1552
3,3474,112,Nậm Manh,3474
3,6754,194,Vĩnh Trung,6754
3,18109,436,Thạch Hưng,18109
3,30526,890,An Cư,30526
2,421,40,Quỳnh Lưu,421
3,31144,916,Xuân Khánh,31144
3,22591,572,Ninh Giang,22591
3,28600,822,Hòa Tịnh,28600
3,16171,401,Nga Trường,16171
3,3436,107,Thu Lũm,3436
3,26332,739,Xuân Quế,26332
4,9696969696,27142,Trương Định,P9-4
3,17065,420,Châu Quang,17065
3,6943,201,Quảng Chính,6943
3,20371,502,Tam Phú,20371
3,11257,300,Tân Trào,11257
3,31651,946,Long Đức,31651
3,18739,446,Cẩm Mỹ,18739
3,26989,766,Phường 5,26989
3,10522,288,Phạm Ngũ Lão,10522
3,10549,290,Sao Đỏ,10549
3,14551,374,Ninh Thắng,14551
3,20698,510,Laêê,20698
3,2749,82,Tòng Sành,2749
3,7738,221,Cảnh Thụy,7738
3,4009,128,Liên Hoà,4009
3,32197,971,Hiệp Tùng,32197
3,658,20,Tứ Hiệp,658
3,8716,243,Đống Đa,8716
3,16348,404,Trường Sơn,16348
3,23776,628,Ia KRai,23776
3,23461,613,Đắk Tăng,23461
3,5131,155,Ngòi Hoa,5131
3,20272,493,An Hải Bắc,20272
3,4228,127,Púng Bánh,4228
3,10813,294,Thanh Hà,10813
3,10180,278,Hồng Dương,10180
3,8056,231,Đại Phạm,8056
3,27472,778,Tân Kiểng,27472
3,2953,87,Nghĩa Đô,2953
3,22261,564,Hoà Hiệp Trung,22261
3,27205,771,Phường 3,27205
3,25837,721,Chánh Phú Hòa,25837
3,17935,430,Nam Nghĩa,17935
3,21856,548,Cát Sơn,21856
4,9696969696,27145,Cống Hộp,P10-3
3,30868,904,Tân Hiệp A,30868
3,27451,777,Bình Trị Đông B,27451
3,23890,632,Bình Giáo,23890
3,20822,513,Bình Định Nam,20822
3,3931,122,Huy Tân,3931
3,31477,937,Long Trị,31477
3,3178,97,Xá Tổng,3178
3,31534,943,Xuân Hòa,31534
3,11002,288,Thạch Khôi,11002
3,8425,235,Cát Trù,8425
2,33,2,Xín Mần,33
3,15754,397,Thọ Cường,15754
3,3211,101,Chiềng Sơ,3211
3,2500,75,Tiến Bộ,2500
4,9696969696,27139,Ngô Thời Nhiệm,P6-14
3,27358,775,Phường 12,27358
3,16801,416,Châu Phong,16801
3,13159,343,Vũ Hòa,13159
3,9430,262,Trạm Lộ,9430
3,841,28,Hữu Vinh,841
3,16138,401,Nga Hải,16138
3,14842,382,Quảng Tiến,14842
3,23953,633,AL Bá,23953
3,13327,349,Mộc Bắc,13327
3,4786,141,Đại Minh,4786
3,13069,342,Nam Hải,13069
3,13018,342,Đông Cơ,13018
3,12802,340,Đông Á,12802
2,207,22,Cô Tô,207
3,10532,288,Tân Bình,10532
3,30340,886,Khánh An,30340
3,856,28,Ngam La,856
3,20683,509,Quế Phong,20683
3,3088,89,Dần Thàng,3088
3,17515,426,Tân Thành,17515
3,24433,652,Ea Riêng,24433
3,21433,533,Đức Phong,21433
3,31333,930,Vị Tân,31333
3,832,28,Bạch Đích,832
3,2869,85,Bản Liền,2869
3,29560,855,8,29560
3,10576,290,Cổ Thành,10576
2,510,49,Nam Giang,510
3,26728,754,Châu Pha,26728
3,24907,676,Tân Thanh,24907
3,21277,528,Nghĩa Trung,21277
3,24391,651,Ea Đar,24391
3,17185,421,Quỳnh Bá,17185
3,4096,124,Lóng Phiêng,4096
3,24859,674,Đạ M' Rong,24859
3,16078,400,Minh Lộc,16078
3,16711,412,Hưng Hòa,16711
3,14257,366,Hải Phương,14257
3,10258,279,Tô Hiệu,10258
3,31294,927,Trường Xuân,31294
3,18325,441,Sơn Thọ,18325
3,6535,188,Bằng Khánh,6535
3,5260,156,Pù Pin,5260
1,95,NULL,Bạc Liêu,95
3,8782,253,Hải Lựu,8782
3,4711,140,Nghĩa Tâm,4711
3,14125,364,Thọ Nghiệp,14125
3,9742,272,Thọ Lộc,9742
3,24082,637,Ia RSươm,24082
3,20923,515,Trà Tân,20923
3,28201,807,Long Phụng,28201
3,20953,516,Trà Nam,20953
3,1306,42,Tân Việt,1306
3,25030,679,Gung Ré,25030
3,23929,632,Ia Ga,23929
3,5269,157,Quý Hòa,5269
3,9874,274,Song Phương,9874
3,9325,256,Khắc Niệm,9325
3,18730,446,Cẩm Lộc,18730
3,16612,407,Hải Nhân,16612
3,19306,457,Ngư Thủy Nam,19306
3,31227,923,Tân Hưng,31227
3,3745,119,Phỏng Lập,3745
3,24615,660,Nghĩa Tân,24615
3,18709,446,Cẩm Nhượng,18709
3,24247,647,Cuôr KNia,24247
3,32059,966,Khánh An,32059
3,29923,867,Tân Phú Đông,29923
3,29890,866,Tân Thuận Tây,29890
3,29179,836,An Thủy,29179
3,9583,269,Quang Trung,9583
3,25627,708,Long Vĩnh,25627
3,8599,240,Xuân Sơn,8599
3,29905,867,1,29905
3,1264,35,Vĩ Thượng,1264
3,12325,331,Vũ Xá,12325
3,25828,719,Long Nguyên,25828
3,16477,406,Quảng Long,16477
3,26323,738,Xuân Thiện,26323
2,390,38,Cẩm Thủy,390
2,342,34,Tiền Hải,342
3,20770,512,Sông Trà,20770
3,16633,407,Hải Bình,16633
3,18157,439,Sơn Giang,18157
3,24562,657,Hòa Hiệp,24562
2,627,64,Chư Păh,627
3,22853,588,Bắc Sơn,22853
3,30760,899,Vĩnh Thông,30760
3,28300,816,4,28300
3,21214,522,Tịnh Long,21214
3,15181,390,Cẩm Phú,15181
3,28690,825,Tân Thới,28690
3,13234,344,Minh Quang,13234
3,475,17,Vân Hà,475
3,9640,271,Phong Vân,9640
3,26644,751,Hòa Hưng,26644
3,493,17,Kim Chung,493
3,8296,234,Mỹ Lương,8296
3,20530,506,Đại Chánh,20530
3,29455,848,Hiệp Mỹ Tây,29455
3,17605,426,Bảo Thành,17605
3,27697,794,3,27697
3,5386,158,Yên Trị,5386
3,28765,829,4,28765
3,5344,157,Tân Mỹ,5344
2,697,70,Chơn Thành,697
3,7927,227,Minh Phương,7927
3,9595,269,Viên Sơn,9595
3,10144,278,Thanh Thùy,10144
3,9964,276,Lại Thượng,9964
3,14212,365,Giao Phong,14212
3,6292,184,Lương Năng,6292
3,9094,252,Việt Xuân,9094
3,6106,181,Mông Ân,6106
2,48,4,Hạ Lang,48
3,18994,453,Mai Hóa,18994
3,5038,153,Hợp Đồng,5038
3,27751,796,Vĩnh Châu A,27751
3,2245,72,Côn Lôn,2245
3,8878,247,Kim Long,8878
3,292,7,Quỳnh Lôi,292
3,11578,311,Dương Quan,11578
2,777,79,Bình Tân,777
3,13576,353,Chân Lý,13576
2,467,45,Đa Krông,467
2,622,64,Pleiku,622
3,29908,867,4,29908
3,13642,356,Vị Xuyên,13642
3,11620,312,Quốc Tuấn,11620
3,9367,261,Đông Ngàn,9367
3,5779,171,Phú Cường,5779
3,21859,548,Cát Minh,21859
3,29551,855,2,29551
3,26653,751,Bưng Riềng,26653
3,17008,414,Nghĩa Mỹ,17008
2,364,36,Xuân Trường,364
3,23944,633,Ia Tiêm,23944
3,1195,34,Vô Điếm,1195
3,5539,167,Linh Thông,5539
2,576,56,Trường Sa,576
3,28219,808,Phú Ngãi Trị,28219
3,18835,449,Kỳ Long,18835
3,13525,352,Đồn Xá,13525
3,26200,735,Mã Đà,26200
3,17068,420,Thọ Hợp,17068
2,112,12,Nậm Nhùn,112
3,22135,559,An Hải,22135
3,5407,159,Lạc Long,5407
3,20467,505,P Rao,20467
3,11164,299,Nghĩa An,11164
3,30307,883,Mỹ Hòa,30307
3,15412,394,Quí Lộc,15412
3,5740,170,La Hiên,5740
3,6655,193,Hà Khẩu,6655
3,5359,158,Lạc Hưng,5359
3,18112,436,Thạch Bình,18112
3,10891,295,Lai Cách,10891
3,17845,429,Nghi Thiết,17845
3,18805,447,Kỳ Thư,18805
3,26787,761,Tân Hưng Thuận,26787
3,9817,273,Tân Hội,9817
3,14479,373,Gia Vân,14479
3,12832,341,Thụy Trường,12832
3,17692,427,Minh Sơn,17692
